"","difference","method","beta","sigma","xi","n","alpha","time","hatsigma","hatxi"
"368","-0.0498734883506495","CVM","0.95","10","0.15","2000","0.001","1.17268300056458","5.90461157047176","0.785825857576466"
"369","-1.54359301768599","Langousis","0.95","10","0.15","10000","0.1","3.12233304977417","0.676551022103551","0.619920000976561"
"370","0.0313891223693037","Residuals","0.95","10","0.15","10000","0.1","0.249307870864868","10.9870438499909","0.0524320692083113"
"371","-0.00605654938864486","AD","0.95","10","0.15","10000","0.1","11.1310911178589","10.60200473169","0.0720891758322392"
"372","-0.0083831797013294","CVM","0.95","10","0.15","10000","0.1","10.7784428596497","10.4550850778482","0.0800635971888943"
"373","-1.54449916489054","Langousis","0.95","10","0.15","10000","0.05","2.87783122062683","0.64872887904909","0.65536206716259"
"374","0.0832513804875519","Residuals","0.95","10","0.15","10000","0.05","0.281562089920044","10.6715706457424","0.168449009828945"
"375","-0.0117160543748001","AD","0.95","10","0.15","10000","0.05","10.5139918327332","10.4845431880364","0.176287723833611"
"376","-0.0196179373800949","CVM","0.95","10","0.15","10000","0.05","10.4165840148926","10.2577320189806","0.187172882303919"
"377","-1.54403536527874","Langousis","0.95","10","0.15","10000","0.005","3.14449691772461","0.676890127788788","0.651306175237826"
"378","0.0159822329705674","Residuals","0.95","10","0.15","10000","0.005","0.295023918151855","10.4589381251374","0.160858061242261"
"379","-0.00938367614796953","AD","0.95","10","0.15","10000","0.005","10.8474781513214","10.2350156342391","0.171233446904617"
"380","-0.013936340353695","CVM","0.95","10","0.15","10000","0.005","10.8012878894806","10.0183585727577","0.182246318470644"
"381","-1.54358390383175","Langousis","0.95","10","0.15","10000","0.001","2.92607021331787","0.667045414969531","0.609745035542797"
"382","0.05915929265075","Residuals","0.95","10","0.15","10000","0.001","0.294939041137695","10.7491366373883","0.0873602710311066"
"383","-0.00405795515547114","AD","0.95","10","0.15","10000","0.001","10.9618968963623","10.4352165153612","0.102511810706704"
"384","-0.0143801988478394","CVM","0.95","10","0.15","10000","0.001","10.6985669136047","9.91468474611196","0.12914481824547"
"385","-1.95315860668883","Langousis","0.98","0.1","-0.15","2000","0.1","0.480556964874268","1.10162538770426","-0.470472629311357"
"386","-1.95374891063182","Residuals","0.98","0.1","-0.15","2000","0.1","0.0397708415985107","1.0989960465963","-0.468695567460636"
"387","-0.551697448874901","AD","0.98","0.1","-0.15","2000","0.1","0.719337940216064","0.603663800446719","-0.724437206082887"
"388","-0.809443998908385","CVM","0.98","0.1","-0.15","2000","0.1","0.018996000289917","0.744131188123125","-0.680233618767665"
"389","-1.94807918343907","Langousis","0.98","0.1","-0.15","2000","0.05","0.434782981872559","1.16936023241572","-0.506894704318717"
"390","-1.95374891063182","Residuals","0.98","0.1","-0.15","2000","0.05","0.0657570362091064","1.1765060212269","-0.509178591710329"
"391","-0.12330241804517","AD","0.98","0.1","-0.15","2000","0.05","1.22258996963501","0.20199070252012","-0.329292538534037"
"392","-0.148491046305831","CVM","0.98","0.1","-0.15","2000","0.05","1.24346494674683","0.24470626922399","-0.508074801121962"
"393","-1.95221986444503","Langousis","0.98","0.1","-0.15","2000","0.005","0.459594011306763","1.13069542699799","-0.48991600118916"
"394","-0.172339967224783","Residuals","0.98","0.1","-0.15","2000","0.005","0.0582661628723145","0.34765886752146","-0.885631946945165"
"395","-0.00161520379141189","AD","0.98","0.1","-0.15","2000","0.005","2.13185715675354","0.0959599881900729","-0.381315326587742"
"396","-0.766390639748002","CVM","0.98","0.1","-0.15","2000","0.005","0.0282340049743652","0.756878881946191","-0.765391175589052"
"397","-1.79540174409163","Langousis","0.98","0.1","-0.15","2000","0.001","0.41646409034729","0.96006146784374","-0.42350441833069"
"398","-1.95374891063182","Residuals","0.98","0.1","-0.15","2000","0.001","0.0387618541717529","1.05935475244184","-0.442140879944977"
"399","-0.483792639567097","AD","0.98","0.1","-0.15","2000","0.001","1.07613110542297","0.532739832975903","-0.620004822387887"
"400","-0.814005434477282","CVM","0.98","0.1","-0.15","2000","0.001","0.0179131031036377","0.660076299288063","-0.551063024806075"
"401","-1.89767314948089","Langousis","0.98","0.1","-0.15","10000","0.1","3.19475293159485","1.05543591700916","-0.446436935913809"
"402","0.000846309582063665","Residuals","0.98","0.1","-0.15","10000","0.1","0.459092140197754","0.108230117790277","-0.169567033290018"
"403","-0.00563777392070097","AD","0.98","0.1","-0.15","10000","0.1","13.3573729991913","0.115508143279293","-0.198660458716998"
"404","-0.0126087074287318","CVM","0.98","0.1","-0.15","10000","0.1","13.6232120990753","0.127756895098009","-0.237511680020654"
"405","-1.86375373123456","Langousis","0.98","0.1","-0.15","10000","0.05","3.00655007362366","1.1001085696099","-0.485462662981612"
"406","0.0169207610233961","Residuals","0.98","0.1","-0.15","10000","0.05","0.436599016189575","0.100476078684756","-0.191520245141319"
"407","-0.0130376852724861","AD","0.98","0.1","-0.15","10000","0.05","14.3250200748444","0.129086793917543","-0.28847146831832"
"408","-0.0178668356954415","CVM","0.98","0.1","-0.15","10000","0.05","13.9019379615784","0.135825267469704","-0.310739650664924"
"409","-1.736792135945","Langousis","0.98","0.1","-0.15","10000","0.005","2.89828586578369","1.01715208831881","-0.466675786577253"
"410","6.56469847015728e-05","Residuals","0.98","0.1","-0.15","10000","0.005","0.40993595123291","0.116176341879221","-0.191507363902671"
"411","-0.00427051202233608","AD","0.98","0.1","-0.15","10000","0.005","14.0694131851196","0.122979643506304","-0.217157379714293"
"412","-0.0249342290015728","CVM","0.98","0.1","-0.15","10000","0.005","13.8706300258636","0.150014382800588","-0.299485344976391"
"413","-1.94977916648505","Langousis","0.98","0.1","-0.15","10000","0.001","2.91826510429382","1.13231388689998","-0.482223776900319"
"414","0.00322225212826543","Residuals","0.98","0.1","-0.15","10000","0.001","0.73125696182251","0.111422103795186","-0.280728927015895"
"415","-0.0111570577626674","AD","0.98","0.1","-0.15","10000","0.001","15.9951009750366","0.126691487664132","-0.327626475718221"
"416","-0.0800855198250694","CVM","0.98","0.1","-0.15","10000","0.001","15.5389039516449","0.209659823559647","-0.482348214329075"
"417","-1.84484315419516","Langousis","0.98","0.1","0","2000","0.1","0.429541826248169","1.01695417720989","-0.409670810087746"
"418","-1.95374891063182","Residuals","0.98","0.1","0","2000","0.1","0.0394339561462402","1.07856309205932","-0.419061331090208"
"419","-0.712342863978789","AD","0.98","0.1","0","2000","0.1","0.213458776473999","0.686420886886887","-0.555306310527559"
"420","-0.749493137096279","CVM","0.98","0.1","0","2000","0.1","0.0133810043334961","0.682746755946743","-0.532918067972081"
"421","-1.94306911551442","Langousis","0.98","0.1","0","2000","0.05","0.428469896316528","1.13755486071475","-0.474887847521893"
"422","-1.95374891063182","Residuals","0.98","0.1","0","2000","0.05","0.0402209758758545","1.14522381924737","-0.476251130880236"
"423","-0.639440162185468","AD","0.98","0.1","0","2000","0.05","0.25534200668335","0.61156667305684","-0.584424819051096"
"424","-0.706963107043092","CVM","0.98","0.1","0","2000","0.05","0.00710391998291016","0.621819781161204","-0.55816072290804"
"425","-1.95190335066617","Langousis","0.98","0.1","0","2000","0.005","0.424621105194092","1.07564479876018","-0.433369189363949"
"426","-1.95374891063182","Residuals","0.98","0.1","0","2000","0.005","0.0367059707641602","1.07444631163244","-0.432330580038131"
"427","-0.0128323238480399","AD","0.98","0.1","0","2000","0.005","1.36003684997559","0.113937282374524","-0.110476491657437"
"428","-0.785457032197173","CVM","0.98","0.1","0","2000","0.005","0.0206642150878906","0.653756435788098","-0.514311256734828"
"429","-1.6096983155072","Langousis","0.98","0.1","0","2000","0.001","0.447021961212158","0.793957397490555","-0.320667314881861"
"430","-1.95374891063182","Residuals","0.98","0.1","0","2000","0.001","0.0334231853485107","1.00664206651893","-0.367406034212428"
"431","-0.824099581040502","AD","0.98","0.1","0","2000","0.001","0.119739055633545","0.583414402639127","-0.354586481741486"
"432","-0.83496224423201","CVM","0.98","0.1","0","2000","0.001","0.0117499828338623","0.568587950871026","-0.340340733367182"
"433","-1.84583798588547","Langousis","0.98","0.1","0","10000","0.1","2.90233898162842","1.05671690914847","-0.456052974638892"
"434","0.000276265621431904","Residuals","0.98","0.1","0","10000","0.1","0.506294965744019","0.111506093071109","-0.137588293458001"
"435","-0.0131743830284607","AD","0.98","0.1","0","10000","0.1","13.3676221370697","0.127666105142837","-0.199918847180081"
"436","-0.0131743830284607","CVM","0.98","0.1","0","10000","0.1","13.55943608284","0.127666105142837","-0.199918847180081"
"437","-1.62425825123286","Langousis","0.98","0.1","0","10000","0.05","2.88579893112183","0.834734321422551","-0.356502784036166"
"438","-1.31701640200743","Residuals","0.98","0.1","0","10000","0.05","0.377326965332031","0.720962390888214","-0.354147493278244"
"439","-0.00417417705108525","AD","0.98","0.1","0","10000","0.05","13.4344699382782","0.113296363854701","-0.0470776801202836"
"440","-0.0545648629103852","CVM","0.98","0.1","0","10000","0.05","13.0193388462067","0.159482557812003","-0.164570774387968"
"441","-1.80874995274603","Langousis","0.98","0.1","0","10000","0.005","2.95263695716858","1.00442539479319","-0.435990503658863"
"442","0.000428207696156591","Residuals","0.98","0.1","0","10000","0.005","0.472295045852661","0.0924850836594852","-0.0288264734802116"
"443","-0.000487420390167692","AD","0.98","0.1","0","10000","0.005","12.0618090629578","0.0933653262278185","-0.0336179901719111"
"444","-0.00600336163721549","CVM","0.98","0.1","0","10000","0.005","12.0291030406952","0.100404795319116","-0.0693249558463609"
"445","-1.58462352331414","Langousis","0.98","0.1","0","10000","0.001","2.90779805183411","0.88486908406944","-0.403519854858207"
"446","0.00108471221600981","Residuals","0.98","0.1","0","10000","0.001","0.450040817260742","0.0902501722186212","0.117275985665919"
"447","-0.00220806535596996","AD","0.98","0.1","0","10000","0.001","12.2811710834503","0.0943478197540235","0.0906762216974671"
"448","-0.00220806535596996","CVM","0.98","0.1","0","10000","0.001","12.1896741390228","0.0943478197540235","0.0906762216974671"
"449","-1.78054438688454","Langousis","0.98","0.1","0.15","2000","0.1","0.489508867263794","0.924118547428614","-0.370016502994181"
"450","-1.95374891063182","Residuals","0.98","0.1","0.15","2000","0.1","0.0280699729919434","1.03370822499957","-0.398413441065488"
"451","-0.769138771999043","AD","0.98","0.1","0.15","2000","0.1","0.212140798568726","0.655789636405036","-0.501538210647076"
"452","-0.809498351633111","CVM","0.98","0.1","0.15","2000","0.1","0.0135190486907959","0.679637943199761","-0.505023224869487"
"453","-1.76579890109745","Langousis","0.98","0.1","0.15","2000","0.05","0.471698045730591","1.04985445678674","-0.478879829915878"
"454","-1.95374891063182","Residuals","0.98","0.1","0.15","2000","0.05","0.0322959423065186","1.16421523105936","-0.491305475512659"
"455","0.00285941004388635","AD","0.98","0.1","0.15","2000","0.05","1.31614995002747","0.0523856192621866","0.41339491912899"
"456","-0.744290272435324","CVM","0.98","0.1","0.15","2000","0.05","0.019024133682251","0.618358346325772","-0.542970848852027"
"457","-1.8193402962066","Langousis","0.98","0.1","0.15","2000","0.005","0.48061990737915","1.04845068555011","-0.461150076129061"
"458","-1.95374891063182","Residuals","0.98","0.1","0.15","2000","0.005","0.0317099094390869","1.13700651097737","-0.474345975946949"
"459","-0.791137317808526","AD","0.98","0.1","0.15","2000","0.005","0.0255649089813232","0.640326092413023","-0.525462921408794"
"460","-0.798849622101215","CVM","0.98","0.1","0.15","2000","0.005","0.007965087890625","0.654083622795829","-0.533839072179813"
"461","-1.94754740573858","Langousis","0.98","0.1","0.15","2000","0.001","0.46616792678833","1.10364045849245","-0.436490444412055"
"462","-1.95374891063182","Residuals","0.98","0.1","0.15","2000","0.001","0.0396239757537842","1.10827190064496","-0.437587746469912"
"463","-0.338510578541922","AD","0.98","0.1","0.15","2000","0.001","0.854809999465942","0.465766779073051","-0.548647282465871"
"464","-0.742573727675851","CVM","0.98","0.1","0.15","2000","0.001","0.0122699737548828","0.686776067530483","-0.549502705692156"
"465","-1.59363951384418","Langousis","0.98","0.1","0.15","10000","0.1","2.86185693740845","0.868355642767819","-0.366709814918986"
"466","-0.00482262407119505","Residuals","0.98","0.1","0.15","10000","0.1","0.472287893295288","0.121478250582642","-0.00856340542220162"
"467","-0.0106912382314435","AD","0.98","0.1","0.15","10000","0.1","12.9036870002747","0.127870134730007","-0.031767462904275"
"468","-0.0165758261772351","CVM","0.98","0.1","0.15","10000","0.1","12.7945818901062","0.134935005730863","-0.0548340580478457"
"469","-1.50213313196536","Langousis","0.98","0.1","0.15","10000","0.05","3.16580104827881","0.744981315060997","-0.261497923702366"
"470","0.000272765602890246","Residuals","0.98","0.1","0.15","10000","0.05","0.329808950424194","0.0885450134958289","0.261746638946139"
"471","4.61466564081192e-05","AD","0.98","0.1","0.15","10000","0.05","13.6174530982971","0.0879069686642872","0.264852089266765"
"472","4.61466564081192e-05","CVM","0.98","0.1","0.15","10000","0.05","13.9054629802704","0.0879069686642872","0.264852089266765"
"473","-1.63593515923687","Langousis","0.98","0.1","0.15","10000","0.005","3.28826713562012","0.836440349742185","-0.303564081610155"
"474","-1.13948242703608","Residuals","0.98","0.1","0.15","10000","0.005","0.355149984359741","0.646969285490484","-0.283876322422071"
"475","-0.00659831425746082","AD","0.98","0.1","0.15","10000","0.005","15.2387828826904","0.11073902398096","0.117578613225857"
"476","-0.0106239927274636","CVM","0.98","0.1","0.15","10000","0.005","15.2165620326996","0.114790592131163","0.100644168917633"
"477","-1.51597794686179","Langousis","0.98","0.1","0.15","10000","0.001","2.90668892860413","0.852692472515217","-0.387292664470103"
"478","0.000170771469367725","Residuals","0.98","0.1","0.15","10000","0.001","0.365394115447998","0.12617176231664","-0.00755608564705961"
"479","4.53089570235932e-05","AD","0.98","0.1","0.15","10000","0.001","11.9567749500275","0.125019784411043","-0.00257874397290563"
"480","-0.0812991015273024","CVM","0.98","0.1","0.15","10000","0.001","11.4731199741364","0.203205263591364","-0.209146486768332"
"481","-1.11006026316575","Langousis","0.98","0.5","-0.15","2000","0.1","0.443633079528809","0.584528254772191","-0.0855101399321714"
"482","-1.09662644821669","Residuals","0.98","0.5","-0.15","2000","0.1","0.0460648536682129","0.582213633836242","-0.0844486957769197"
"483","-0.758233682519889","AD","0.98","0.5","-0.15","2000","0.1","0.0104560852050781","0.519363243973662","-0.0408483774391492"
